prop_budget,policy,tau,f,seed,N_B,N_labels,mean_width,coverage
0.025,2min,0.5,mean,66,29,25.748191833496094,0.42832690477371216,0.9475587703435805
0.025,2min,0.5,zero,67,29,25.883363723754883,0.4662148952484131,0.9059674502712477
0.025,2min,0.5,mean,67,29,25.883363723754883,0.4348774254322052,0.9543399638336347
0.025,2min,0.5,zero,68,29,25.84358024597168,0.46088603138923645,0.8973779385171791
0.025,2min,0.5,mean,68,29,25.84358024597168,0.43186986446380615,0.9462025316455697
0.025,2min,0.5,zero,69,29,25.708860397338867,0.4575751721858978,0.8933092224231465
0.025,2min,0.5,mean,69,29,25.708860397338867,0.4306456446647644,0.9502712477396021
0.025,2min,0.5,zero,70,29,25.86482810974121,0.4604250192642212,0.8842676311030742
0.025,2min,0.5,mean,70,29,25.86482810974121,0.42943164706230164,0.9448462929475587
0.025,2min,0.5,zero,71,29,25.856691360473633,0.4585579037666321,0.8887884267631103
0.025,2min,0.5,mean,71,29,25.856691360473633,0.43032801151275635,0.9425858951175407
0.025,2min,0.5,zero,72,29,25.81962013244629,0.4607474207878113,0.8919529837251357
0.025,2min,0.5,mean,72,29,25.81962013244629,0.4315665066242218,0.945750452079566
0.025,2min,0.5,zero,73,29,25.809675216674805,0.4601268470287323,0.885623869801085
0.025,2min,0.5,mean,73,29,25.809675216674805,0.4324866831302643,0.9376130198915009
0.025,2min,0.5,zero,74,29,25.703887939453125,0.4581260681152344,0.8829113924050633
0.025,2min,0.5,mean,74,29,25.703887939453125,0.42981305718421936,0.9362567811934901
0.025,2min,0.5,zero,75,29,25.71112060546875,0.46076661348342896,0.8924050632911392
0.025,2min,0.5,mean,75,29,25.71112060546875,0.4307108521461487,0.9484629294755877
0.025,2min,0.5,zero,76,29,25.7165470123291,0.4596218764781952,0.8978300180831826
0.025,2min,0.5,mean,76,29,25.7165470123291,0.430527001619339,0.9484629294755877
0.025,2min,0.5,zero,77,29,25.768535614013672,0.4606265723705292,0.9028028933092225
0.025,2min,0.5,mean,77,29,25.768535614013672,0.43309301137924194,0.9475587703435805
0.025,2min,0.5,zero,78,29,25.749547958374023,0.4590718448162079,0.8987341772151899
0.025,2min,0.5,mean,78,29,25.749547958374023,0.4313300848007202,0.9493670886075949
0.025,2min,0.5,zero,79,29,25.718807220458984,0.4559744894504547,0.8788426763110307
0.025,2min,0.5,mean,79,29,25.718807220458984,0.426273912191391,0.9434900542495479
0.025,2min,0.5,zero,80,29,25.76763153076172,0.46117156744003296,0.9028028933092225
0.025,2min,0.5,mean,80,29,25.76763153076172,0.4340765178203583,0.9502712477396021
0.025,2min,0.5,zero,81,29,25.71518898010254,0.4494100511074066,0.8698010849909584
0.025,2min,0.5,mean,81,29,25.71518898010254,0.42160531878471375,0.9416817359855335
0.025,2min,0.5,zero,82,29,25.758588790893555,0.4551900625228882,0.891500904159132
0.025,2min,0.5,mean,82,29,25.758588790893555,0.42460277676582336,0.9407775768535263
0.025,2min,0.5,zero,83,29,25.805604934692383,0.45661482214927673,0.8851717902350814
0.025,2min,0.5,mean,83,29,25.805604934692383,0.4287547171115875,0.9475587703435805
0.025,2min,0.5,zero,84,29,25.740055084228516,0.45892855525016785,0.8942133815551537
0.025,2min,0.5,mean,84,29,25.740055084228516,0.4300038814544678,0.9466546112115732
0.025,2min,0.5,zero,85,29,25.62567901611328,0.4579210579395294,0.8865280289330922
0.025,2min,0.5,mean,85,29,25.62567901611328,0.4305296242237091,0.9452983725135624
0.025,2min,0.5,zero,86,29,25.83182716369629,0.4654204249382019,0.9050632911392406
0.025,2min,0.5,mean,86,29,25.83182716369629,0.4343809187412262,0.9389692585895117
0.025,2min,0.5,zero,87,29,25.725135803222656,0.45836734771728516,0.8969258589511754
0.025,2min,0.5,mean,87,29,25.725135803222656,0.4255133867263794,0.9489150090415913
0.025,2min,0.5,zero,88,29,25.720163345336914,0.45688480138778687,0.8928571428571429
0.025,2min,0.5,mean,88,29,25.720163345336914,0.4278889000415802,0.945750452079566
0.025,2min,0.5,zero,89,29,25.7834529876709,0.45795395970344543,0.8892405063291139
0.025,2min,0.5,mean,89,29,25.7834529876709,0.42820754647254944,0.9421338155515371
0.025,2min,0.5,zero,90,29,25.82730484008789,0.45935195684432983,0.8887884267631103
0.025,2min,0.5,mean,90,29,25.82730484008789,0.4310157895088196,0.9394213381555153
0.025,2min,0.5,zero,91,29,25.79430389404297,0.4595284163951874,0.8946654611211573
0.025,2min,0.5,mean,91,29,25.79430389404297,0.4312268793582916,0.9462025316455697
0.025,2min,0.5,zero,92,29,25.81962013244629,0.46140074729919434,0.9014466546112115
0.025,2min,0.5,mean,92,29,25.81962013244629,0.4341844618320465,0.9475587703435805
0.025,2min,0.5,zero,93,29,25.878843307495117,0.45948171615600586,0.8928571428571429
0.025,2min,0.5,mean,93,29,25.878843307495117,0.43210288882255554,0.9498191681735986
0.025,2min,0.5,zero,94,29,25.77938461303711,0.4541231393814087,0.8874321880650995
0.025,2min,0.5,mean,94,29,25.77938461303711,0.42902258038520813,0.9430379746835443
0.025,2min,0.5,zero,95,29,25.69394302368164,0.4609823524951935,0.8869801084990958
0.025,2min,0.5,mean,95,29,25.69394302368164,0.43094414472579956,0.9430379746835443
0.025,2min,0.5,zero,96,29,25.77531623840332,0.4612078368663788,0.8955696202531646
0.025,2min,0.5,mean,96,29,25.77531623840332,0.43200254440307617,0.9443942133815552
0.025,2min,0.5,zero,97,29,25.859403610229492,0.46041515469551086,0.8960216998191681
0.025,2min,0.5,mean,97,29,25.859403610229492,0.43598127365112305,0.9434900542495479
0.025,2min,0.5,zero,98,29,25.746383666992188,0.46045008301734924,0.8905967450271248
0.025,2min,0.5,mean,98,29,25.746383666992188,0.43432775139808655,0.9380650994575045
0.025,2min,0.5,zero,99,29,25.75,0.4565473198890686,0.9005424954792043
0.025,2min,0.5,mean,99,29,25.75,0.4267229735851288,0.9529837251356239
0.025,2min,0.75,zero,0,29,26.76898765563965,0.4146190881729126,0.9222423146473779
0.025,2min,0.75,mean,0,29,26.76898765563965,0.3889073133468628,0.9489150090415913
0.025,2min,0.75,zero,1,29,26.59493637084961,0.41001713275909424,0.9190777576853526
0.025,2min,0.75,mean,1,29,26.59493637084961,0.3850618302822113,0.9425858951175407
0.025,2min,0.75,zero,2,29,26.654159545898438,0.4130370020866394,0.9263110307414105
0.025,2min,0.75,mean,2,29,26.654159545898438,0.3886951506137848,0.9471066907775768
0.025,2min,0.75,zero,3,29,26.52667236328125,0.41396307945251465,0.9226943942133815
0.025,2min,0.75,mean,3,29,26.52667236328125,0.38607844710350037,0.9412296564195298
0.025,2min,0.75,zero,4,29,26.520343780517578,0.41363248229026794,0.918625678119349
0.025,2min,0.75,mean,4,29,26.520343780517578,0.38716399669647217,0.9448462929475587
0.025,2min,0.75,zero,5,29,26.619348526000977,0.41349098086357117,0.924502712477396
0.025,2min,0.75,mean,5,29,26.619348526000977,0.3888402283191681,0.9543399638336347
0.025,2min,0.75,zero,6,29,26.66681671142578,0.4125822186470032,0.9159132007233273
0.025,2min,0.75,mean,6,29,26.66681671142578,0.38612303137779236,0.9502712477396021
0.025,2min,0.75,zero,7,29,26.589963912963867,0.41677260398864746,0.9231464737793852
0.025,2min,0.75,mean,7,29,26.589963912963867,0.39104536175727844,0.9502712477396021
0.025,2min,0.75,zero,8,29,26.425859451293945,0.41085872054100037,0.9122965641952984
0.025,2min,0.75,mean,8,29,26.425859451293945,0.38819053769111633,0.9448462929475587
0.025,2min,0.75,zero,9,29,26.579566955566406,0.41387882828712463,0.9222423146473779
0.025,2min,0.75,mean,9,29,26.579566955566406,0.38832077383995056,0.9489150090415913
0.025,2min,0.75,zero,10,29,26.587251663208008,0.41230395436286926,0.9154611211573237
0.025,2min,0.75,mean,10,29,26.587251663208008,0.38962382078170776,0.9434900542495479
0.025,2min,0.75,zero,11,29,26.76039695739746,0.4158613681793213,0.9213381555153707
0.025,2min,0.75,mean,11,29,26.76039695739746,0.3900504410266876,0.9493670886075949
0.025,2min,0.75,zero,12,29,26.710216522216797,0.4171144366264343,0.916365280289331
0.025,2min,0.75,mean,12,29,26.710216522216797,0.38971853256225586,0.9502712477396021
0.025,2min,0.75,zero,13,29,26.749095916748047,0.418620228767395,0.916365280289331
0.025,2min,0.75,mean,13,29,26.749095916748047,0.39180198311805725,0.945750452079566
0.025,2min,0.75,zero,14,29,26.693490982055664,0.41724562644958496,0.9235985533453888
0.025,2min,0.75,mean,14,29,26.693490982055664,0.39069101214408875,0.953887884267631
0.025,2min,0.75,zero,15,29,26.621156692504883,0.4155188202857971,0.9226943942133815
0.025,2min,0.75,mean,15,29,26.621156692504883,0.39055490493774414,0.9466546112115732
0.025,2min,0.75,zero,16,29,26.67269515991211,0.4152858257293701,0.9113924050632911
0.025,2min,0.75,mean,16,29,26.67269515991211,0.39046919345855713,0.9525316455696202
0.025,2min,0.75,zero,17,29,26.51356315612793,0.41272395849227905,0.9159132007233273
0.025,2min,0.75,mean,17,29,26.51356315612793,0.38804441690444946,0.9498191681735986
0.025,2min,0.75,zero,18,29,26.468807220458984,0.41440120339393616,0.9249547920433996
0.025,2min,0.75,mean,18,29,26.468807220458984,0.38582760095596313,0.9525316455696202
0.025,2min,0.75,zero,19,29,26.59990882873535,0.41364002227783203,0.9159132007233273
0.025,2min,0.75,mean,19,29,26.59990882873535,0.3879820704460144,0.9529837251356239
0.025,2min,0.75,zero,20,29,26.54023551940918,0.41423308849334717,0.9349005424954792
0.025,2min,0.75,mean,20,29,26.54023551940918,0.39046230912208557,0.9543399638336347
0.025,2min,0.75,zero,21,29,26.61347198486328,0.41456159949302673,0.9195298372513563
0.025,2min,0.75,mean,21,29,26.61347198486328,0.3866153955459595,0.9471066907775768
0.025,2min,0.75,zero,22,29,26.552440643310547,0.41257965564727783,0.9249547920433996
0.025,2min,0.75,mean,22,29,26.552440643310547,0.38632169365882874,0.9543399638336347
0.025,2min,0.75,zero,23,29,26.50271224975586,0.41028961539268494,0.9145569620253164
0.025,2min,0.75,mean,23,29,26.50271224975586,0.3857537806034088,0.9434900542495479
0.025,2min,0.75,zero,24,29,26.568716049194336,0.40995195508003235,0.9055153707052441
0.025,2min,0.75,mean,24,29,26.568716049194336,0.3869982063770294,0.9403254972875226
0.025,2min,0.75,zero,25,29,26.460668563842773,0.4118562340736389,0.9059674502712477
0.025,2min,0.75,mean,25,29,26.460668563842773,0.3883131444454193,0.9475587703435805
0.025,2min,0.75,zero,26,29,26.574140548706055,0.41481074690818787,0.9181735985533453
0.025,2min,0.75,mean,26,29,26.574140548706055,0.3889545798301697,0.9579566003616636
0.025,2min,0.75,zero,27,29,26.580923080444336,0.41400566697120667,0.9168173598553345
0.025,2min,0.75,mean,27,29,26.580923080444336,0.38878339529037476,0.9439421338155516
0.025,2min,0.75,zero,28,29,26.659584045410156,0.41280511021614075,0.9199819168173599
0.025,2min,0.75,mean,28,29,26.659584045410156,0.3891684412956238,0.9570524412296564
0.025,2min,0.75,zero,29,29,26.655967712402344,0.414358526468277,0.9145569620253164
0.025,2min,0.75,mean,29,29,26.655967712402344,0.38757914304733276,0.9511754068716094
0.025,2min,0.75,zero,30,29,26.6387882232666,0.41459476947784424,0.9285714285714286
0.025,2min,0.75,mean,30,29,26.6387882232666,0.3887902498245239,0.9475587703435805
0.025,2min,0.75,zero,31,29,26.644664764404297,0.4142778813838959,0.9226943942133815
0.025,2min,0.75,mean,31,29,26.644664764404297,0.3902551531791687,0.9471066907775768
0.025,2min,0.75,zero,32,29,26.56283950805664,0.4140806794166565,0.9195298372513563
0.025,2min,0.75,mean,32,29,26.56283950805664,0.38596031069755554,0.9394213381555153
0.025,2min,0.75,zero,33,29,26.563291549682617,0.4124954640865326,0.909132007233273
0.025,2min,0.75,mean,33,29,26.563291549682617,0.3861439526081085,0.9430379746835443
0.025,2min,0.75,zero,34,29,26.639692306518555,0.41307637095451355,0.9199819168173599
0.025,2min,0.75,mean,34,29,26.639692306518555,0.3858494162559509,0.9421338155515371
0.025,2min,0.75,zero,35,29,26.530288696289062,0.4141521155834198,0.9136528028933092
0.025,2min,0.75,mean,35,29,26.530288696289062,0.38987308740615845,0.939873417721519
0.025,2min,0.75,zero,36,29,26.607595443725586,0.4152356684207916,0.924502712477396
0.025,2min,0.75,mean,36,29,26.607595443725586,0.3873911499977112,0.9443942133815552
0.025,2min,0.75,zero,37,29,26.464284896850586,0.4133712947368622,0.9154611211573237
0.025,2min,0.75,mean,37,29,26.464284896850586,0.3877934217453003,0.9502712477396021
0.025,2min,0.75,zero,38,29,26.63381576538086,0.41472628712654114,0.9231464737793852
0.025,2min,0.75,mean,38,29,26.63381576538086,0.3882141709327698,0.9525316455696202
0.025,2min,0.75,zero,39,29,26.571428298950195,0.41506803035736084,0.9231464737793852
0.025,2min,0.75,mean,39,29,26.571428298950195,0.3900900185108185,0.9561482820976492
0.025,2min,0.75,zero,40,29,26.686708450317383,0.41485732793807983,0.9258589511754068
0.025,2min,0.75,mean,40,29,26.686708450317383,0.3898181915283203,0.9498191681735986
0.025,2min,0.75,zero,41,29,26.679927825927734,0.41186386346817017,0.9208860759493671
0.025,2min,0.75,mean,41,29,26.679927825927734,0.3892778158187866,0.9507233273056058
0.025,2min,0.75,zero,42,29,26.72739601135254,0.41549909114837646,0.9113924050632911
0.025,2min,0.75,mean,42,29,26.72739601135254,0.39064961671829224,0.9484629294755877
0.025,2min,0.75,zero,43,29,26.51039695739746,0.4141344428062439,0.918625678119349
0.025,2min,0.75,mean,43,29,26.51039695739746,0.3876020014286041,0.9489150090415913
0.025,2min,0.75,zero,44,29,26.637432098388672,0.4137277901172638,0.9199819168173599
0.025,2min,0.75,mean,44,29,26.637432098388672,0.38766345381736755,0.9452983725135624
0.025,2min,0.75,zero,45,29,26.64421272277832,0.41321372985839844,0.9217902350813744
0.025,2min,0.75,mean,45,29,26.64421272277832,0.38700973987579346,0.9520795660036167
0.025,2min,0.75,zero,46,29,26.521699905395508,0.4109265208244324,0.9168173598553345
0.025,2min,0.75,mean,46,29,26.521699905395508,0.3865920305252075,0.9480108499095841
0.025,2min,0.75,zero,47,29,26.753616333007812,0.41572892665863037,0.9240506329113924
0.025,2min,0.75,mean,47,29,26.753616333007812,0.39035922288894653,0.9448462929475587
0.025,2min,0.75,zero,48,29,26.60714340209961,0.41535085439682007,0.9127486437613019
0.025,2min,0.75,mean,48,29,26.60714340209961,0.38911861181259155,0.9448462929475587
0.025,2min,0.75,zero,49,29,26.660036087036133,0.4146326184272766,0.9267631103074141
0.025,2min,0.75,mean,49,29,26.660036087036133,0.3876838982105255,0.9443942133815552
0.025,2min,0.75,zero,50,29,26.531192779541016,0.4093552827835083,0.9222423146473779
0.025,2min,0.75,mean,50,29,26.531192779541016,0.3844176232814789,0.9493670886075949
0.025,2min,0.75,zero,51,29,26.55063247680664,0.40984952449798584,0.9018987341772152
0.025,2min,0.75,mean,51,29,26.55063247680664,0.38428154587745667,0.9484629294755877
0.025,2min,0.75,zero,52,29,26.600812911987305,0.41082069277763367,0.9127486437613019
0.025,2min,0.75,mean,52,29,26.600812911987305,0.388183057308197,0.9462025316455697
0.025,2min,0.75,zero,53,29,26.50542449951172,0.41356366872787476,0.9122965641952984
0.025,2min,0.75,mean,53,29,26.50542449951172,0.3875332772731781,0.9443942133815552
0.025,2min,0.75,zero,54,29,26.5732364654541,0.4146605432033539,0.9145569620253164
0.025,2min,0.75,mean,54,29,26.5732364654541,0.38912785053253174,0.9362567811934901
0.025,2min,0.75,zero,55,29,26.602169036865234,0.4140639007091522,0.916365280289331
0.025,2min,0.75,mean,55,29,26.602169036865234,0.38895750045776367,0.953887884267631
0.025,2min,0.75,zero,56,29,26.590415954589844,0.4164353609085083,0.9172694394213382
0.025,2min,0.75,mean,56,29,26.590415954589844,0.3901421129703522,0.955244122965642
0.025,2min,0.75,zero,57,29,26.71518898010254,0.41381770372390747,0.9213381555153707
0.025,2min,0.75,mean,57,29,26.71518898010254,0.3889353573322296,0.953887884267631
0.025,2min,0.75,zero,58,29,26.602622985839844,0.41173887252807617,0.9127486437613019
0.025,2min,0.75,mean,58,29,26.602622985839844,0.3858417272567749,0.9507233273056058
0.025,2min,0.75,zero,59,29,26.644664764404297,0.4137043356895447,0.924502712477396
0.025,2min,0.75,mean,59,29,26.644664764404297,0.3893848955631256,0.9556962025316456
0.025,2min,0.75,zero,60,29,26.688064575195312,0.41614580154418945,0.9213381555153707
0.025,2min,0.75,mean,60,29,26.688064575195312,0.391133189201355,0.9543399638336347
0.025,2min,0.75,zero,61,29,26.619800567626953,0.4145602583885193,0.9127486437613019
0.025,2min,0.75,mean,61,29,26.619800567626953,0.3899799585342407,0.9493670886075949
0.025,2min,0.75,zero,62,29,26.475135803222656,0.41201090812683105,0.9104882459312839
0.025,2min,0.75,mean,62,29,26.475135803222656,0.38781291246414185,0.953887884267631
0.025,2min,0.75,zero,63,29,26.641952514648438,0.4122936427593231,0.909132007233273
0.025,2min,0.75,mean,63,29,26.641952514648438,0.38566383719444275,0.9484629294755877
0.025,2min,0.75,zero,64,29,26.587703704833984,0.4175160229206085,0.9231464737793852
0.025,2min,0.75,mean,64,29,26.587703704833984,0.39169079065322876,0.9502712477396021
0.025,2min,0.75,zero,65,29,26.7423152923584,0.4183215796947479,0.9267631103074141
0.025,2min,0.75,mean,65,29,26.7423152923584,0.39347341656684875,0.9507233273056058
0.025,2min,0.75,zero,66,29,26.583635330200195,0.41299331188201904,0.9177215189873418
0.025,2min,0.75,mean,66,29,26.583635330200195,0.3877175748348236,0.9520795660036167
0.025,2min,0.75,zero,67,29,26.749547958374023,0.4188190996646881,0.9249547920433996
0.025,2min,0.75,mean,67,29,26.749547958374023,0.3912096321582794,0.9620253164556962
0.025,2min,0.75,zero,68,29,26.58951187133789,0.41405388712882996,0.9127486437613019
0.025,2min,0.75,mean,68,29,26.58951187133789,0.3892725706100464,0.9525316455696202
0.025,2min,0.75,zero,69,29,26.564647674560547,0.4132895767688751,0.9235985533453888
0.025,2min,0.75,mean,69,29,26.564647674560547,0.3893614709377289,0.953887884267631
0.025,2min,0.75,zero,70,29,26.64556884765625,0.4144631326198578,0.9172694394213382
0.025,2min,0.75,mean,70,29,26.64556884765625,0.3883515000343323,0.9471066907775768
0.025,2min,0.75,zero,71,29,26.65913200378418,0.4133733808994293,0.9136528028933092
0.025,2min,0.75,mean,71,29,26.65913200378418,0.38780277967453003,0.9525316455696202
0.025,2min,0.75,zero,72,29,26.6387882232666,0.4137619733810425,0.9267631103074141
0.025,2min,0.75,mean,72,29,26.6387882232666,0.38938477635383606,0.9434900542495479
0.025,2min,0.75,zero,73,29,26.637432098388672,0.41500458121299744,0.9159132007233273
0.025,2min,0.75,mean,73,29,26.637432098388672,0.3909505009651184,0.9439421338155516
0.025,2min,0.75,zero,74,29,26.51627540588379,0.412007212638855,0.9095840867992767
0.025,2min,0.75,mean,74,29,26.51627540588379,0.38785991072654724,0.9412296564195298
0.025,2min,0.75,zero,75,29,26.54792022705078,0.41531121730804443,0.9177215189873418
0.025,2min,0.75,mean,75,29,26.54792022705078,0.3886842131614685,0.9534358047016275
0.025,2min,0.75,zero,76,29,26.615732192993164,0.414643257856369,0.9195298372513563
0.025,2min,0.75,mean,76,29,26.615732192993164,0.3888343572616577,0.9529837251356239
0.025,2min,0.75,zero,77,29,26.59358024597168,0.414745956659317,0.9190777576853526
0.025,2min,0.75,mean,77,29,26.59358024597168,0.38921332359313965,0.9489150090415913
0.025,2min,0.75,zero,78,29,26.608951568603516,0.4139134883880615,0.9177215189873418
0.025,2min,0.75,mean,78,29,26.608951568603516,0.38779062032699585,0.9489150090415913
0.025,2min,0.75,zero,79,29,26.55470085144043,0.4133099913597107,0.9150090415913201
0.025,2min,0.75,mean,79,29,26.55470085144043,0.386808305978775,0.9439421338155516
0.025,2min,0.75,zero,80,29,26.573688507080078,0.4148377478122711,0.9263110307414105
0.025,2min,0.75,mean,80,29,26.573688507080078,0.39112281799316406,0.9529837251356239
0.025,2min,0.75,zero,81,29,26.542043685913086,0.4093911051750183,0.9046112115732369
0.025,2min,0.75,mean,81,29,26.542043685913086,0.3838876187801361,0.9385171790235082
0.025,2min,0.75,zero,82,29,26.537975311279297,0.41075265407562256,0.9141048824593129
0.025,2min,0.75,mean,82,29,26.537975311279297,0.38558509945869446,0.9439421338155516
0.025,2min,0.75,zero,83,29,26.65009117126465,0.414433091878891,0.924502712477396
0.025,2min,0.75,mean,83,29,26.65009117126465,0.38949695229530334,0.9493670886075949
0.025,2min,0.75,zero,84,29,26.45705223083496,0.41372203826904297,0.9154611211573237
0.025,2min,0.75,mean,84,29,26.45705223083496,0.3879956305027008,0.9471066907775768
0.025,2min,0.75,zero,85,29,26.540687561035156,0.4143002927303314,0.9136528028933092
0.025,2min,0.75,mean,85,29,26.540687561035156,0.38877105712890625,0.9475587703435805
0.025,2min,0.75,zero,86,29,26.74457550048828,0.41597843170166016,0.9168173598553345
0.025,2min,0.75,mean,86,29,26.74457550048828,0.3909856379032135,0.953887884267631
0.025,2min,0.75,zero,87,29,26.600812911987305,0.41456159949302673,0.9145569620253164
0.025,2min,0.75,mean,87,29,26.600812911987305,0.38669466972351074,0.9471066907775768
0.025,2min,0.75,zero,88,29,26.620704650878906,0.4128747284412384,0.9154611211573237
0.025,2min,0.75,mean,88,29,26.620704650878906,0.38759177923202515,0.9484629294755877
0.025,2min,0.75,zero,89,29,26.647377014160156,0.4145457148551941,0.9154611211573237
0.025,2min,0.75,mean,89,29,26.647377014160156,0.3882163465023041,0.9498191681735986
0.025,2min,0.75,zero,90,29,26.6509952545166,0.4147902727127075,0.9190777576853526
0.025,2min,0.75,mean,90,29,26.6509952545166,0.3888184428215027,0.9439421338155516
0.025,2min,0.75,zero,91,29,26.616636276245117,0.4143944978713989,0.9177215189873418
0.025,2min,0.75,mean,91,29,26.616636276245117,0.3891471326351166,0.9520795660036167
0.025,2min,0.75,zero,92,29,26.695751190185547,0.4163021743297577,0.9213381555153707
0.025,2min,0.75,mean,92,29,26.695751190185547,0.3905952572822571,0.9520795660036167
0.025,2min,0.75,zero,93,29,26.698915481567383,0.41442757844924927,0.9168173598553345
0.025,2min,0.75,mean,93,29,26.698915481567383,0.3907899856567383,0.9525316455696202
0.025,2min,0.75,zero,94,29,26.638336181640625,0.4088802635669708,0.9154611211573237
0.025,2min,0.75,mean,94,29,26.638336181640625,0.38600629568099976,0.9466546112115732
0.025,2min,0.75,zero,95,29,26.6112117767334,0.41452375054359436,0.9177215189873418
0.025,2min,0.75,mean,95,29,26.6112117767334,0.38911837339401245,0.9507233273056058
0.025,2min,0.75,zero,96,29,26.606691360473633,0.41339346766471863,0.9226943942133815
0.025,2min,0.75,mean,96,29,26.606691360473633,0.38782504200935364,0.9525316455696202
0.025,2min,0.75,zero,97,29,26.641952514648438,0.41318660974502563,0.9127486437613019
0.025,2min,0.75,mean,97,29,26.641952514648438,0.3914892077445984,0.9403254972875226
0.025,2min,0.75,zero,98,29,26.602622985839844,0.4148540496826172,0.916365280289331
0.025,2min,0.75,mean,98,29,26.602622985839844,0.3907302916049957,0.9498191681735986
0.025,2min,0.75,zero,99,29,26.51898765563965,0.41034913063049316,0.9118444846292948
0.025,2min,0.75,mean,99,29,26.51898765563965,0.385236531496048,0.9579566003616636
0.05,unif,nan,zero,0,59,59.25407028198242,0.27235087752342224,0.933996383363472
0.05,unif,nan,mean,0,59,59.25407028198242,0.25760549306869507,0.9484629294755877
0.05,unif,nan,zero,1,59,58.71383285522461,0.27139800786972046,0.9349005424954792
0.05,unif,nan,mean,1,59,58.71383285522461,0.2570067346096039,0.9480108499095841
0.05,unif,nan,zero,2,59,59.221065521240234,0.27217739820480347,0.9349005424954792
0.05,unif,nan,mean,2,59,59.221065521240234,0.25821611285209656,0.9448462929475587
0.05,unif,nan,zero,3,59,59.01582336425781,0.2719886004924774,0.9416817359855335
0.05,unif,nan,mean,3,59,59.01582336425781,0.2574455738067627,0.9507233273056058
0.05,unif,nan,zero,4,59,58.983726501464844,0.2731606364250183,0.9326401446654611
0.05,unif,nan,mean,4,59,58.983726501464844,0.2572019696235657,0.9443942133815552
0.05,unif,nan,zero,5,59,59.04792022705078,0.27159470319747925,0.9430379746835443
0.05,unif,nan,mean,5,59,59.04792022705078,0.2573922276496887,0.9443942133815552
0.05,unif,nan,zero,6,59,58.88200759887695,0.2718868553638458,0.9421338155515371
0.05,unif,nan,mean,6,59,58.88200759887695,0.25710514187812805,0.9520795660036167
0.05,unif,nan,zero,7,59,59.099910736083984,0.27287498116493225,0.9443942133815552
0.05,unif,nan,mean,7,59,59.099910736083984,0.25833770632743835,0.9534358047016275
0.05,unif,nan,zero,8,59,58.92495346069336,0.2715134620666504,0.9344484629294756
0.05,unif,nan,mean,8,59,58.92495346069336,0.2573956251144409,0.9416817359855335
0.05,unif,nan,zero,9,59,58.93173599243164,0.27236032485961914,0.9416817359855335
0.05,unif,nan,mean,9,59,58.93173599243164,0.2581397593021393,0.9448462929475587
0.05,unif,nan,zero,10,59,58.882911682128906,0.2712356448173523,0.9344484629294756
0.05,unif,nan,mean,10,59,58.882911682128906,0.2583170533180237,0.9507233273056058
0.05,unif,nan,zero,11,59,59.179473876953125,0.27227312326431274,0.9385171790235082
0.05,unif,nan,mean,11,59,59.179473876953125,0.25765758752822876,0.9525316455696202
0.05,unif,nan,zero,12,59,59.04430389404297,0.2731158137321472,0.9484629294755877
0.05,unif,nan,mean,12,59,59.04430389404297,0.2578680217266083,0.9547920433996383
0.05,unif,nan,zero,13,59,59.186256408691406,0.27377641201019287,0.933996383363472
0.05,unif,nan,mean,13,59,59.186256408691406,0.25834745168685913,0.9498191681735986
0.05,unif,nan,zero,14,59,59.444393157958984,0.27360454201698303,0.9425858951175407
0.05,unif,nan,mean,14,59,59.444393157958984,0.25862714648246765,0.9502712477396021
0.05,unif,nan,zero,15,59,58.95795822143555,0.2721802592277527,0.9394213381555153
0.05,unif,nan,mean,15,59,58.95795822143555,0.258169561624527,0.9529837251356239
0.05,unif,nan,zero,16,59,59.242313385009766,0.27243974804878235,0.9389692585895117
0.05,unif,nan,mean,16,59,59.242313385009766,0.2578127980232239,0.9407775768535263
0.05,unif,nan,zero,17,59,58.84900665283203,0.27089765667915344,0.9394213381555153
0.05,unif,nan,mean,17,59,58.84900665283203,0.25665363669395447,0.9480108499095841
0.05,unif,nan,zero,18,59,58.57097625732422,0.27167055010795593,0.9385171790235082
0.05,unif,nan,mean,18,59,58.57097625732422,0.25632187724113464,0.9471066907775768
0.05,unif,nan,zero,19,59,58.94258499145508,0.27219587564468384,0.933996383363472
0.05,unif,nan,mean,19,59,58.94258499145508,0.2572766840457916,0.9489150090415913
0.05,unif,nan,zero,20,59,58.91455841064453,0.27188801765441895,0.930379746835443
0.05,unif,nan,mean,20,59,58.91455841064453,0.2578514516353607,0.9561482820976492
0.05,unif,nan,zero,21,59,59.084537506103516,0.27306047081947327,0.9425858951175407
0.05,unif,nan,mean,21,59,59.084537506103516,0.25764942169189453,0.9425858951175407
0.05,unif,nan,zero,22,59,58.84900665283203,0.2716338038444519,0.9407775768535263
0.05,unif,nan,mean,22,59,58.84900665283203,0.2570561170578003,0.9502712477396021
0.05,unif,nan,zero,23,59,58.64014434814453,0.27085620164871216,0.9267631103074141
0.05,unif,nan,mean,23,59,58.64014434814453,0.2568178176879883,0.9448462929475587
0.05,unif,nan,zero,24,59,58.839962005615234,0.27109572291374207,0.9335443037974683
0.05,unif,nan,mean,24,59,58.839962005615234,0.2569257915019989,0.9520795660036167
0.05,unif,nan,zero,25,59,58.575496673583984,0.2717527449131012,0.9290235081374322
0.05,unif,nan,mean,25,59,58.575496673583984,0.2576908767223358,0.9439421338155516
