prop_budget,seed,mean_width,coverage
0.15,85,0.13664273917675018,0.951627486437613
0.15,86,0.1367238312959671,0.9389692585895117
0.15,87,0.13682694733142853,0.9489150090415913
0.15,88,0.13676057755947113,0.9525316455696202
0.15,89,0.1367347091436386,0.951627486437613
0.15,90,0.13684694468975067,0.9507233273056057
0.15,91,0.13658329844474792,0.9353526220614828
0.15,92,0.1366383582353592,0.9466546112115732
0.15,93,0.13673117756843567,0.9502712477396021
0.15,94,0.13672836124897003,0.9434900542495479
0.15,95,0.13676537573337555,0.9462025316455696
0.15,96,0.13669489324092865,0.9498191681735986
0.15,97,0.13684920966625214,0.9489150090415913
0.15,98,0.13672968745231628,0.9434900542495479
0.15,99,0.1367403268814087,0.9480108499095841
0.175,0,0.12637482583522797,0.9547920433996383
0.175,1,0.12641343474388123,0.9416817359855334
0.175,2,0.12637990713119507,0.9335443037974683
0.175,3,0.12614195048809052,0.9543399638336347
0.175,4,0.12633320689201355,0.9484629294755876
0.175,5,0.12638497352600098,0.9367088607594937
0.175,6,0.1262791007757187,0.9443942133815552
0.175,7,0.12627971172332764,0.9507233273056057
0.175,8,0.12623612582683563,0.9484629294755876
0.175,9,0.12637671828269958,0.9484629294755876
0.175,10,0.12650811672210693,0.9511754068716094
0.175,11,0.12647020816802979,0.9430379746835442
0.175,12,0.12645496428012848,0.9434900542495479
0.175,13,0.12636877596378326,0.9543399638336347
0.175,14,0.12648506462574005,0.9520795660036167
0.175,15,0.12625522911548615,0.9421338155515371
0.175,16,0.12639354169368744,0.9466546112115732
0.175,17,0.12633872032165527,0.9511754068716094
0.175,18,0.12632152438163757,0.939873417721519
0.175,19,0.12635500729084015,0.9507233273056057
0.175,20,0.12640777230262756,0.9552441229656419
0.175,21,0.12632374465465546,0.9462025316455696
0.175,22,0.1263183206319809,0.9466546112115732
0.175,23,0.12639829516410828,0.9443942133815552
0.175,24,0.1264961063861847,0.9443942133815552
0.175,25,0.12632523477077484,0.9534358047016275
0.175,26,0.12636925280094147,0.951627486437613
0.175,27,0.12650401890277863,0.9511754068716094
0.175,28,0.12634161114692688,0.9547920433996383
0.175,29,0.1263667643070221,0.9493670886075949
0.175,30,0.12631982564926147,0.9308318264014466
0.175,31,0.12649810314178467,0.9556962025316456
0.175,32,0.12640953063964844,0.9525316455696202
0.175,33,0.1265176385641098,0.9529837251356238
0.175,34,0.1264161765575409,0.9498191681735986
0.175,35,0.1264268010854721,0.9434900542495479
0.175,36,0.12646843492984772,0.9475587703435805
0.175,37,0.12645690143108368,0.9606690777576853
0.175,38,0.12639959156513214,0.9493670886075949
0.175,39,0.12657307088375092,0.9439421338155515
0.175,40,0.12631024420261383,0.9416817359855334
0.175,41,0.12633691728115082,0.9502712477396021
0.175,42,0.12633568048477173,0.945750452079566
0.175,43,0.12646684050559998,0.9480108499095841
0.175,44,0.12634630501270294,0.9394213381555153
0.175,45,0.12645046412944794,0.9443942133815552
0.175,46,0.1262998729944229,0.945750452079566
0.175,47,0.1265876144170761,0.9584086799276672
0.175,48,0.12632709741592407,0.9484629294755876
0.175,49,0.12632735073566437,0.9480108499095841
0.175,50,0.1262715607881546,0.9466546112115732
0.175,51,0.1263459473848343,0.9448462929475587
0.175,52,0.12641611695289612,0.9471066907775768
0.175,53,0.12634791433811188,0.9471066907775768
0.175,54,0.1262851357460022,0.9443942133815552
0.175,55,0.1263311803340912,0.9448462929475587
0.175,56,0.1264006644487381,0.9412296564195298
0.175,57,0.12630675733089447,0.9448462929475587
0.175,58,0.12647220492362976,0.9511754068716094
0.175,59,0.12657201290130615,0.945750452079566
0.175,60,0.1264227330684662,0.9543399638336347
0.175,61,0.12634062767028809,0.9507233273056057
0.175,62,0.1264890432357788,0.9529837251356238
0.175,63,0.12624019384384155,0.9502712477396021
0.175,64,0.1263848841190338,0.9443942133815552
0.175,65,0.1263832300901413,0.9389692585895117
0.175,66,0.12650002539157867,0.9525316455696202
0.175,67,0.1264544576406479,0.9511754068716094
0.175,68,0.12636324763298035,0.9448462929475587
0.175,69,0.1261424720287323,0.9389692585895117
0.175,70,0.12639610469341278,0.9507233273056057
0.175,71,0.1263924539089203,0.9462025316455696
0.175,72,0.12643757462501526,0.9511754068716094
0.175,73,0.12619240581989288,0.9511754068716094
0.175,74,0.12644729018211365,0.9543399638336347
0.175,75,0.1263139843940735,0.9439421338155515
0.175,76,0.12646649777889252,0.9561482820976491
0.175,77,0.1264861524105072,0.951627486437613
0.175,78,0.1265186369419098,0.9511754068716094
0.175,79,0.12640587985515594,0.9502712477396021
0.175,80,0.12635278701782227,0.9430379746835442
0.175,81,0.12639115750789642,0.9430379746835442
0.175,82,0.12630800902843475,0.9430379746835442
0.175,83,0.1262061893939972,0.9443942133815552
0.175,84,0.12620988488197327,0.9498191681735986
0.175,85,0.12632834911346436,0.9543399638336347
0.175,86,0.12631267309188843,0.9380650994575045
0.175,87,0.12648780643939972,0.9484629294755876
0.175,88,0.12640267610549927,0.9543399638336347
0.175,89,0.12635424733161926,0.9448462929475587
0.175,90,0.12649545073509216,0.9489150090415913
0.175,91,0.1262807548046112,0.9407775768535261
0.175,92,0.12634752690792084,0.9421338155515371
0.175,93,0.12642917037010193,0.9452983725135623
0.175,94,0.12634840607643127,0.9394213381555153
0.175,95,0.12642571330070496,0.9452983725135623
0.175,96,0.1263345330953598,0.953887884267631
0.175,97,0.12651857733726501,0.9452983725135623
0.175,98,0.126362144947052,0.9394213381555153
0.175,99,0.1263425350189209,0.951627486437613
0.2,0,0.11812212318181992,0.9556962025316456
0.2,1,0.11805863678455353,0.9475587703435805
0.2,2,0.11809806525707245,0.9339963833634719
0.2,3,0.11786771565675735,0.9448462929475587
0.2,4,0.11805692315101624,0.9489150090415913
0.2,5,0.1180766373872757,0.9421338155515371
0.2,6,0.11797193437814713,0.9421338155515371
0.2,7,0.11799740791320801,0.9584086799276672
0.2,8,0.11798734962940216,0.9529837251356238
0.2,9,0.11804547160863876,0.9502712477396021
0.2,10,0.11819519102573395,0.9484629294755876
0.2,11,0.1181740090250969,0.9484629294755876
0.2,12,0.1181289404630661,0.9498191681735986
0.2,13,0.1180298924446106,0.9534358047016275
0.2,14,0.1181667149066925,0.9507233273056057
0.2,15,0.11791429668664932,0.9466546112115732
0.2,16,0.11812618374824524,0.9466546112115732
0.2,17,0.11800870299339294,0.9466546112115732
0.2,18,0.11801733076572418,0.9443942133815552
0.2,19,0.11801186203956604,0.9493670886075949
0.2,20,0.11808615922927856,0.9462025316455696
0.2,21,0.1180371418595314,0.9475587703435805
0.2,22,0.11805719882249832,0.9520795660036167
0.2,23,0.11811230331659317,0.9534358047016275
0.2,24,0.11812466382980347,0.9520795660036167
0.2,25,0.11804493516683578,0.9511754068716094
0.2,26,0.11805413663387299,0.9507233273056057
0.2,27,0.11813098192214966,0.9502712477396021
0.2,28,0.11801398545503616,0.9552441229656419
0.2,29,0.11807174235582352,0.9534358047016275
0.2,30,0.11803048849105835,0.9407775768535261
0.2,31,0.11819279193878174,0.9529837251356238
0.2,32,0.11806416511535645,0.9498191681735986
0.2,33,0.11817549169063568,0.9547920433996383
0.2,34,0.11812471598386765,0.9475587703435805
0.2,35,0.11807306110858917,0.9448462929475587
0.2,36,0.11813365668058395,0.9520795660036167
0.2,37,0.11816693842411041,0.9606690777576853
0.2,38,0.11810879409313202,0.9466546112115732
0.2,39,0.11823097616434097,0.9385171790235081
0.2,40,0.11804300546646118,0.9371609403254972
0.2,41,0.11806124448776245,0.9511754068716094
0.2,42,0.1180557906627655,0.9507233273056057
0.2,43,0.1181458979845047,0.9498191681735986
0.2,44,0.11807858198881149,0.9471066907775768
0.2,45,0.1180943101644516,0.9430379746835442
0.2,46,0.1180080845952034,0.9471066907775768
0.2,47,0.11826497316360474,0.9584086799276672
0.2,48,0.11806511878967285,0.9511754068716094
0.2,49,0.11805380135774612,0.9475587703435805
0.2,50,0.11799159646034241,0.9484629294755876
0.2,51,0.11805755645036697,0.9434900542495479
0.2,52,0.11811641603708267,0.9507233273056057
0.2,53,0.11803737282752991,0.9534358047016275
0.2,54,0.11798468232154846,0.9471066907775768
0.2,55,0.1180342584848404,0.9484629294755876
0.2,56,0.11805228888988495,0.9448462929475587
0.2,57,0.11801351606845856,0.9403254972875226
0.2,58,0.1181504875421524,0.9552441229656419
0.2,59,0.11823306232690811,0.9475587703435805
0.2,60,0.11810746043920517,0.9507233273056057
0.2,61,0.1180119588971138,0.9502712477396021
0.2,62,0.11816804111003876,0.9452983725135623
0.2,63,0.1179688349366188,0.9489150090415913
0.2,64,0.11802676320075989,0.9498191681735986
0.2,65,0.1180652529001236,0.939873417721519
0.2,66,0.11819015443325043,0.9534358047016275
0.2,67,0.11813558638095856,0.9507233273056057
0.2,68,0.11805550009012222,0.9448462929475587
0.2,69,0.11789076030254364,0.9371609403254972
0.2,70,0.11812181770801544,0.9525316455696202
0.2,71,0.11804749816656113,0.945750452079566
0.2,72,0.11810728162527084,0.9556962025316456
0.2,73,0.1179552972316742,0.9439421338155515
0.2,74,0.11814633756875992,0.9502712477396021
0.2,75,0.11803308129310608,0.9475587703435805
0.2,76,0.11813997477293015,0.9480108499095841
0.2,77,0.11817990243434906,0.9480108499095841
0.2,78,0.11815829575061798,0.9520795660036167
0.2,79,0.11805970966815948,0.9547920433996383
0.2,80,0.11805016547441483,0.939873417721519
0.2,81,0.11809895932674408,0.9547920433996383
0.2,82,0.11804687976837158,0.9475587703435805
0.2,83,0.11789863556623459,0.9475587703435805
0.2,84,0.11790058016777039,0.951627486437613
0.2,85,0.11801982671022415,0.9502712477396021
0.2,86,0.11803951114416122,0.9389692585895117
0.2,87,0.1181175708770752,0.9493670886075949
0.2,88,0.1180720180273056,0.9566003616636528
0.2,89,0.1179986447095871,0.9421338155515371
0.2,90,0.11817897856235504,0.9570524412296564
0.2,91,0.11799012124538422,0.939873417721519
0.2,92,0.11800513416528702,0.9448462929475587
0.2,93,0.11812055110931396,0.9484629294755876
0.2,94,0.1180519312620163,0.9434900542495479
0.2,95,0.11809635162353516,0.9412296564195298
0.2,96,0.118043914437294,0.9507233273056057
0.2,97,0.11810482293367386,0.9448462929475587
0.2,98,0.11805442720651627,0.9371609403254972
0.2,99,0.11802938580513,0.9602169981916817
0.225,0,0.11122795939445496,0.953887884267631
0.225,1,0.11117877811193466,0.9493670886075949
0.225,2,0.11124277114868164,0.9367088607594937
0.225,3,0.11107011139392853,0.9511754068716094
0.225,4,0.11118415743112564,0.9493670886075949
0.225,5,0.11119953542947769,0.9385171790235081
0.225,6,0.1111321896314621,0.9430379746835442
0.225,7,0.11112731695175171,0.9543399638336347
0.225,8,0.11112292110919952,0.951627486437613
0.225,9,0.11119463294744492,0.945750452079566
0.225,10,0.11128872632980347,0.9489150090415913
0.225,11,0.11127457022666931,0.945750452079566
0.225,12,0.11123315244913101,0.9507233273056057
0.225,13,0.11119194328784943,0.9502712477396021
0.225,14,0.11126282811164856,0.9471066907775768
0.225,15,0.11107683926820755,0.9484629294755876
0.225,16,0.11121969670057297,0.9462025316455696
0.225,17,0.11110913008451462,0.9507233273056057
0.225,18,0.11119917035102844,0.945750452079566
0.225,19,0.11112935096025467,0.9452983725135623
0.225,20,0.11119193583726883,0.9480108499095841
0.225,21,0.11117635667324066,0.9529837251356238
0.225,22,0.11119116097688675,0.9525316455696202
0.225,23,0.11120692640542984,0.9529837251356238
0.225,24,0.11125348508358002,0.9552441229656419
0.225,25,0.11117064952850342,0.9480108499095841
0.225,26,0.11119997501373291,0.9507233273056057
0.225,27,0.11128257215023041,0.9452983725135623
0.225,28,0.11114519089460373,0.9529837251356238
0.225,29,0.11118120700120926,0.9525316455696202
0.225,30,0.11114482581615448,0.9285714285714285
0.225,31,0.11128205806016922,0.9552441229656419
0.225,32,0.11119798570871353,0.9484629294755876
0.225,33,0.11128733307123184,0.9502712477396021
0.225,34,0.1112632304430008,0.9475587703435805
0.225,35,0.11120647937059402,0.9443942133815552
0.225,36,0.1112695187330246,0.9480108499095841
0.225,37,0.11130032688379288,0.9529837251356238
0.225,38,0.1112331748008728,0.9452983725135623
0.225,39,0.11133286356925964,0.9403254972875226
0.225,40,0.11119229346513748,0.9434900542495479
0.225,41,0.11117548495531082,0.9502712477396021
0.225,42,0.1111849769949913,0.9466546112115732
0.225,43,0.11127181351184845,0.9475587703435805
0.225,44,0.11116950958967209,0.9511754068716094
0.225,45,0.11125072091817856,0.9475587703435805
0.225,46,0.11117035895586014,0.9443942133815552
0.225,47,0.11135893315076828,0.9624773960216998
0.225,48,0.11116036027669907,0.9511754068716094
0.225,49,0.11119077354669571,0.9502712477396021
0.225,50,0.11113565415143967,0.9416817359855334
0.225,51,0.11120861023664474,0.9493670886075949
0.225,52,0.11123691499233246,0.9507233273056057
0.225,53,0.11119993031024933,0.9480108499095841
0.225,54,0.11112166196107864,0.9520795660036167
0.225,55,0.11116621643304825,0.9416817359855334
0.225,56,0.11118844896554947,0.9471066907775768
0.225,57,0.11116901785135269,0.9452983725135623
0.225,58,0.11127044260501862,0.9543399638336347
0.225,59,0.11131980270147324,0.9493670886075949
0.225,60,0.11121740937232971,0.9556962025316456
0.225,61,0.11114942282438278,0.9471066907775768
0.225,62,0.11129885911941528,0.9475587703435805
0.225,63,0.11110951006412506,0.9484629294755876
0.225,64,0.11116335541009903,0.9556962025316456
0.225,65,0.11118082702159882,0.9466546112115732
0.225,66,0.1112578958272934,0.9552441229656419
0.225,67,0.11121351271867752,0.9425858951175407
0.225,68,0.11118026822805405,0.9434900542495479
0.225,69,0.11105114966630936,0.9430379746835442
0.225,70,0.11123351007699966,0.9543399638336347
0.225,71,0.11117399483919144,0.945750452079566
0.225,72,0.11126810312271118,0.9556962025316456
0.225,73,0.11110460758209229,0.9462025316455696
0.225,74,0.11122578382492065,0.9484629294755876
0.225,75,0.11117327958345413,0.9466546112115732
0.225,76,0.11128968745470047,0.9547920433996383
0.225,77,0.11129157245159149,0.9471066907775768
0.225,78,0.11130651086568832,0.9493670886075949
0.225,79,0.11117193847894669,0.9525316455696202
0.225,80,0.11117679625749588,0.9430379746835442
0.225,81,0.11122170090675354,0.9525316455696202
0.225,82,0.11117078363895416,0.9452983725135623
0.225,83,0.11106567084789276,0.9502712477396021
0.225,84,0.11106668412685394,0.9480108499095841
0.225,85,0.11112760007381439,0.9498191681735986
0.225,86,0.11120142787694931,0.9443942133815552
0.225,87,0.11120834946632385,0.9452983725135623
0.225,88,0.11119139194488525,0.9534358047016275
0.225,89,0.1111336424946785,0.9452983725135623
0.225,90,0.11128217726945877,0.9615732368896925
0.225,91,0.11117330193519592,0.9425858951175407
0.225,92,0.11117039620876312,0.9452983725135623
0.225,93,0.11127877980470657,0.9439421338155515
0.225,94,0.11118105798959732,0.9502712477396021
0.225,95,0.11120300740003586,0.939873417721519
0.225,96,0.11117169260978699,0.9529837251356238
0.225,97,0.11122220009565353,0.9452983725135623
0.225,98,0.11120259761810303,0.9430379746835442
0.225,99,0.1111653745174408,0.9566003616636528
0.25,0,0.1054331436753273,0.9475587703435805
0.25,1,0.10535349696874619,0.9511754068716094
0.25,2,0.1054341122508049,0.939873417721519
0.25,3,0.10531464964151382,0.9498191681735986
0.25,4,0.1054169163107872,0.9543399638336347
0.25,5,0.10540717095136642,0.9407775768535261
0.25,6,0.10531889647245407,0.9448462929475587
0.25,7,0.10537411272525787,0.9615732368896925
0.25,8,0.10532411187887192,0.9498191681735986
0.25,9,0.10540957748889923,0.945750452079566
0.25,10,0.10545621067285538,0.9475587703435805
0.25,11,0.10545255243778229,0.9448462929475587
0.25,12,0.10539744049310684,0.9493670886075949
0.25,13,0.10539507865905762,0.9489150090415913
0.25,14,0.10549404472112656,0.9502712477396021
0.25,15,0.10527130961418152,0.951627486437613
0.25,16,0.10540205985307693,0.9511754068716094
0.25,17,0.10533859580755234,0.9534358047016275
0.25,18,0.10538612306118011,0.9439421338155515
0.25,19,0.10534895956516266,0.9507233273056057
0.25,20,0.10537083446979523,0.9525316455696202
0.25,21,0.10539618134498596,0.9529837251356238
0.25,22,0.10537514090538025,0.951627486437613
0.25,23,0.10539504885673523,0.9529837251356238
0.25,24,0.1054292544722557,0.9525316455696202
0.25,25,0.10539047420024872,0.9475587703435805
0.25,26,0.10542450845241547,0.9520795660036167
0.25,27,0.10548071563243866,0.9452983725135623
0.25,28,0.1053735688328743,0.9493670886075949
0.25,29,0.10535545647144318,0.9493670886075949
0.25,30,0.105362668633461,0.9294755877034357
0.25,31,0.10545199364423752,0.951627486437613
0.25,32,0.10540249943733215,0.9462025316455696
0.25,33,0.10552249103784561,0.9507233273056057
0.25,34,0.10544528067111969,0.9570524412296564
0.25,35,0.10541187971830368,0.9507233273056057
0.25,36,0.10546861588954926,0.9489150090415913
0.25,37,0.10550577938556671,0.9584086799276672
0.25,38,0.10544382035732269,0.9462025316455696
0.25,39,0.10549391061067581,0.9439421338155515
0.25,40,0.10538116097450256,0.9443942133815552
0.25,41,0.10534767806529999,0.9471066907775768
0.25,42,0.10534919053316116,0.9434900542495479
0.25,43,0.10546882450580597,0.9511754068716094
0.25,44,0.10535586625337601,0.9511754068716094
0.25,45,0.1054382473230362,0.9452983725135623
0.25,46,0.1053885743021965,0.9471066907775768
0.25,47,0.10553191602230072,0.9561482820976491
0.25,48,0.10537920147180557,0.9507233273056057
0.25,49,0.1053837314248085,0.9543399638336347
0.25,50,0.10537892580032349,0.9462025316455696
0.25,51,0.10539185255765915,0.9407775768535261
0.25,52,0.10541131347417831,0.9462025316455696
0.25,53,0.10539089888334274,0.9475587703435805
0.25,54,0.10531721264123917,0.9484629294755876
0.25,55,0.10537075996398926,0.9407775768535261
0.25,56,0.10533556342124939,0.9421338155515371
0.25,57,0.10535246133804321,0.9484629294755876
0.25,58,0.10545752197504044,0.9525316455696202
0.25,59,0.10548558086156845,0.945750452079566
0.25,60,0.1054086834192276,0.9493670886075949
0.25,61,0.10533761978149414,0.9443942133815552
0.25,62,0.10551280528306961,0.9462025316455696
0.25,63,0.10533778369426727,0.9507233273056057
0.25,64,0.10535657405853271,0.9520795660036167
0.25,65,0.10538241267204285,0.9412296564195298
0.25,66,0.1054271012544632,0.9561482820976491
0.25,67,0.10544390231370926,0.9430379746835442
0.25,68,0.10536862909793854,0.9439421338155515
0.25,69,0.10525119304656982,0.9466546112115732
0.25,70,0.1054219976067543,0.9493670886075949
0.25,71,0.10539296269416809,0.9471066907775768
0.25,72,0.10546350479125977,0.9502712477396021
0.25,73,0.10534524917602539,0.9466546112115732
0.25,74,0.10544250160455704,0.9498191681735986
0.25,75,0.10538172721862793,0.9407775768535261
0.25,76,0.10548903048038483,0.9593128390596745
0.25,77,0.1054762750864029,0.9493670886075949
0.25,78,0.10550829023122787,0.9507233273056057
0.25,79,0.10537750273942947,0.9480108499095841
0.25,80,0.10536415129899979,0.9385171790235081
0.25,81,0.10544043034315109,0.9489150090415913
0.25,82,0.10537426918745041,0.9462025316455696
0.25,83,0.10533317923545837,0.9507233273056057
0.25,84,0.105325847864151,0.9489150090415913
0.25,85,0.105360247194767,0.9466546112115732
0.25,86,0.10540873557329178,0.9452983725135623
0.25,87,0.10540887713432312,0.9498191681735986
0.25,88,0.10538747161626816,0.9525316455696202
0.25,89,0.10533608496189117,0.9480108499095841
0.25,90,0.10548101365566254,0.9561482820976491
0.25,91,0.10540787130594254,0.9475587703435805
0.25,92,0.10538201779127121,0.9529837251356238
0.25,93,0.10542804002761841,0.9371609403254972
0.25,94,0.10532733798027039,0.9462025316455696
0.25,95,0.105377696454525,0.9394213381555153
0.25,96,0.10533373057842255,0.9543399638336347
0.25,97,0.10540755093097687,0.9434900542495479
0.25,98,0.10540808737277985,0.9425858951175407
0.25,99,0.10534946620464325,0.9543399638336347
