prop_budget,policy,tau,f,seed,N_B,N_labels,mean_width,coverage
0.025,sqrt,0.05,mean,58,29,25.334991455078125,0.34860703349113464,0.8178119349005425
0.025,sqrt,0.05,zero,59,29,25.430831909179688,0.37678736448287964,0.28526220614828207
0.025,sqrt,0.05,mean,59,29,25.430831909179688,0.3733164966106415,0.8264014466546112
0.025,sqrt,0.05,zero,60,29,25.35714340209961,0.3600892126560211,0.27848101265822783
0.025,sqrt,0.05,mean,60,29,25.35714340209961,0.3511616885662079,0.8236889692585895
0.025,sqrt,0.05,zero,61,29,25.40235137939453,0.3549618721008301,0.2662748643761302
0.025,sqrt,0.05,mean,61,29,25.40235137939453,0.36328819394111633,0.8318264014466547
0.025,sqrt,0.05,zero,62,29,25.371156692504883,0.35138270258903503,0.265370705244123
0.025,sqrt,0.05,mean,62,29,25.371156692504883,0.34778910875320435,0.831374321880651
0.025,sqrt,0.05,zero,63,29,25.312387466430664,0.3319523334503174,0.24050632911392406
0.025,sqrt,0.05,mean,63,29,25.312387466430664,0.3471042215824127,0.8182640144665461
0.025,sqrt,0.05,zero,64,29,25.306962966918945,0.353254497051239,0.25994575045207957
0.025,sqrt,0.05,mean,64,29,25.306962966918945,0.3470129072666168,0.8268535262206148
0.025,sqrt,0.05,zero,65,29,25.405967712402344,0.3613690733909607,0.27622061482820975
0.025,sqrt,0.05,mean,65,29,25.405967712402344,0.35477179288864136,0.8264014466546112
0.025,sqrt,0.05,zero,66,29,25.38652801513672,0.3645515739917755,0.27486437613019893
0.025,sqrt,0.05,mean,66,29,25.38652801513672,0.3435964286327362,0.8241410488245932
0.025,sqrt,0.05,zero,67,29,25.42902374267578,0.3623383939266205,0.28390596745027125
0.025,sqrt,0.05,mean,67,29,25.42902374267578,0.35902345180511475,0.8300180831826401
0.025,sqrt,0.05,zero,68,29,25.36618423461914,0.34774911403656006,0.2613019891500904
0.025,sqrt,0.05,mean,68,29,25.36618423461914,0.3585238754749298,0.8187160940325497
0.025,sqrt,0.05,zero,69,29,25.33453941345215,0.36745020747184753,0.2897830018083183
0.025,sqrt,0.05,mean,69,29,25.33453941345215,0.3603290617465973,0.8241410488245932
0.025,sqrt,0.05,zero,70,29,25.378843307495117,0.3503187596797943,0.265370705244123
0.025,sqrt,0.05,mean,70,29,25.378843307495117,0.351787269115448,0.8259493670886076
0.025,sqrt,0.05,zero,71,29,25.438064575195312,0.35209494829177856,0.2613019891500904
0.025,sqrt,0.05,mean,71,29,25.438064575195312,0.34263744950294495,0.8209764918625678
0.025,sqrt,0.05,zero,72,29,25.47875213623047,0.36198627948760986,0.28119349005424954
0.025,sqrt,0.05,mean,72,29,25.47875213623047,0.3547656238079071,0.819620253164557
0.025,sqrt,0.05,zero,73,29,25.433544158935547,0.35298970341682434,0.2662748643761302
0.025,sqrt,0.05,mean,73,29,25.433544158935547,0.3550211787223816,0.8286618444846293
0.025,sqrt,0.05,zero,74,29,25.345840454101562,0.3458290100097656,0.25949367088607594
0.025,sqrt,0.05,mean,74,29,25.345840454101562,0.34139031171798706,0.8232368896925859
0.025,sqrt,0.05,zero,75,29,25.371156692504883,0.3530068099498749,0.2694394213381555
0.025,sqrt,0.05,mean,75,29,25.371156692504883,0.3538888394832611,0.8178119349005425
0.025,sqrt,0.05,zero,76,29,25.278932571411133,0.34959056973457336,0.26446654611211573
0.025,sqrt,0.05,mean,76,29,25.278932571411133,0.3415767252445221,0.8300180831826401
0.025,sqrt,0.05,zero,77,29,25.353527069091797,0.3482864499092102,0.26220614828209765
0.025,sqrt,0.05,mean,77,29,25.353527069091797,0.3512963354587555,0.8345388788426763
0.025,sqrt,0.05,zero,78,29,25.345840454101562,0.348603218793869,0.2626582278481013
0.025,sqrt,0.05,mean,78,29,25.345840454101562,0.3642708957195282,0.8205244122965641
0.025,sqrt,0.05,zero,79,29,25.382911682128906,0.3434036672115326,0.2581374321880651
0.025,sqrt,0.05,mean,79,29,25.382911682128906,0.33477115631103516,0.8169077757685352
0.025,sqrt,0.05,zero,80,29,25.39014434814453,0.3619929254055023,0.27757685352622063
0.025,sqrt,0.05,mean,80,29,25.39014434814453,0.3618243336677551,0.8345388788426763
0.025,sqrt,0.05,zero,81,29,25.390596389770508,0.3314211666584015,0.2445750452079566
0.025,sqrt,0.05,mean,81,29,25.390596389770508,0.3385021984577179,0.819620253164557
0.025,sqrt,0.05,zero,82,29,25.381555557250977,0.33894816040992737,0.25678119349005424
0.025,sqrt,0.05,mean,82,29,25.381555557250977,0.3462492525577545,0.825497287522604
0.025,sqrt,0.05,zero,83,29,25.348100662231445,0.3478103578090668,0.2662748643761302
0.025,sqrt,0.05,mean,83,29,25.348100662231445,0.3518787622451782,0.8155515370705244
0.025,sqrt,0.05,zero,84,29,25.466094970703125,0.3637688457965851,0.28390596745027125
0.025,sqrt,0.05,mean,84,29,25.466094970703125,0.3625473380088806,0.833634719710669
0.025,sqrt,0.05,zero,85,29,25.282548904418945,0.34600502252578735,0.2608499095840868
0.025,sqrt,0.05,mean,85,29,25.282548904418945,0.3503616452217102,0.8295660036166366
0.025,sqrt,0.05,zero,86,29,25.478300094604492,0.36163756251335144,0.2766726943942134
0.025,sqrt,0.05,mean,86,29,25.478300094604492,0.34664613008499146,0.8123869801084991
0.025,sqrt,0.05,zero,87,29,25.393308639526367,0.3561578094959259,0.2694394213381555
0.025,sqrt,0.05,mean,87,29,25.393308639526367,0.34887567162513733,0.825497287522604
0.025,sqrt,0.05,zero,88,29,25.337703704833984,0.3562736213207245,0.2744122965641953
0.025,sqrt,0.05,mean,88,29,25.337703704833984,0.35428741574287415,0.8223327305605787
0.025,sqrt,0.05,zero,89,29,25.407323837280273,0.3623678684234619,0.2857142857142857
0.025,sqrt,0.05,mean,89,29,25.407323837280273,0.3610272705554962,0.8200723327305606
0.025,sqrt,0.05,zero,90,29,25.42269515991211,0.3507130444049835,0.2640144665461121
0.025,sqrt,0.05,mean,90,29,25.42269515991211,0.3532920777797699,0.8268535262206148
0.025,sqrt,0.05,zero,91,29,25.44394302368164,0.3487040102481842,0.265370705244123
0.025,sqrt,0.05,mean,91,29,25.44394302368164,0.35875293612480164,0.8223327305605787
0.025,sqrt,0.05,zero,92,29,25.343128204345703,0.360567569732666,0.2716998191681736
0.025,sqrt,0.05,mean,92,29,25.343128204345703,0.3628097474575043,0.8209764918625678
0.025,sqrt,0.05,zero,93,29,25.563291549682617,0.35640662908554077,0.2744122965641953
0.025,sqrt,0.05,mean,93,29,25.563291549682617,0.36518430709838867,0.8282097649186256
0.025,sqrt,0.05,zero,94,29,25.35714340209961,0.35007768869400024,0.2680831826401447
0.025,sqrt,0.05,mean,94,29,25.35714340209961,0.3456149995326996,0.8214285714285714
0.025,sqrt,0.05,zero,95,29,25.272151947021484,0.3515000641345978,0.26220614828209765
0.025,sqrt,0.05,mean,95,29,25.272151947021484,0.3562423288822174,0.8232368896925859
0.025,sqrt,0.05,zero,96,29,25.348552703857422,0.36199477314949036,0.2694394213381555
0.025,sqrt,0.05,mean,96,29,25.348552703857422,0.35637953877449036,0.8363471971066908
0.025,sqrt,0.05,zero,97,29,25.432640075683594,0.35689911246299744,0.277124773960217
0.025,sqrt,0.05,mean,97,29,25.432640075683594,0.3515547513961792,0.8241410488245932
0.025,sqrt,0.05,zero,98,29,25.30605697631836,0.3441583812236786,0.24954792043399637
0.025,sqrt,0.05,mean,98,29,25.30605697631836,0.34672167897224426,0.8178119349005425
0.025,sqrt,0.05,zero,99,29,25.415912628173828,0.3524770438671112,0.2667269439421338
0.025,sqrt,0.05,mean,99,29,25.415912628173828,0.3480568826198578,0.8345388788426763
0.025,sqrt,0.25,zero,0,29,25.59493637084961,0.5434127449989319,0.7459312839059674
0.025,sqrt,0.25,mean,0,29,25.59493637084961,0.49213409423828125,0.9321880650994575
0.025,sqrt,0.25,zero,1,29,25.519439697265625,0.5378519296646118,0.7355334538878843
0.025,sqrt,0.25,mean,1,29,25.519439697265625,0.4861616790294647,0.9416817359855335
0.025,sqrt,0.25,zero,2,29,25.542495727539062,0.539465606212616,0.7409584086799277
0.025,sqrt,0.25,mean,2,29,25.542495727539062,0.49289244413375854,0.9267631103074141
0.025,sqrt,0.25,zero,3,29,25.532548904418945,0.5440576672554016,0.7463833634719711
0.025,sqrt,0.25,mean,3,29,25.532548904418945,0.49557405710220337,0.9358047016274864
0.025,sqrt,0.25,zero,4,29,25.56148338317871,0.5360183119773865,0.7373417721518988
0.025,sqrt,0.25,mean,4,29,25.56148338317871,0.4867565333843231,0.9267631103074141
0.025,sqrt,0.25,zero,5,29,25.530288696289062,0.54152512550354,0.7368896925858951
0.025,sqrt,0.25,mean,5,29,25.530288696289062,0.49572500586509705,0.9425858951175407
0.025,sqrt,0.25,zero,6,29,25.48101234436035,0.5364160537719727,0.7391500904159132
0.025,sqrt,0.25,mean,6,29,25.48101234436035,0.48134130239486694,0.9353526220614828
0.025,sqrt,0.25,zero,7,29,25.42133903503418,0.5441163182258606,0.7549728752260397
0.025,sqrt,0.25,mean,7,29,25.42133903503418,0.4881284534931183,0.9358047016274864
0.025,sqrt,0.25,zero,8,29,25.423147201538086,0.5402122735977173,0.7396021699819169
0.025,sqrt,0.25,mean,8,29,25.423147201538086,0.4946609139442444,0.9308318264014467
0.025,sqrt,0.25,zero,9,29,25.524864196777344,0.5445623993873596,0.7409584086799277
0.025,sqrt,0.25,mean,9,29,25.524864196777344,0.49387484788894653,0.9367088607594937
0.025,sqrt,0.25,zero,10,29,25.423599243164062,0.5418881177902222,0.7450271247739603
0.025,sqrt,0.25,mean,10,29,25.423599243164062,0.49486875534057617,0.9358047016274864
0.025,sqrt,0.25,zero,11,29,25.618444442749023,0.5404515266418457,0.7445750452079566
0.025,sqrt,0.25,mean,11,29,25.618444442749023,0.49408477544784546,0.9403254972875226
0.025,sqrt,0.25,zero,12,29,25.53209686279297,0.5381841063499451,0.7350813743218807
0.025,sqrt,0.25,mean,12,29,25.53209686279297,0.48472630977630615,0.9285714285714286
0.025,sqrt,0.25,zero,13,29,25.60849952697754,0.5458863377571106,0.7513562386980108
0.025,sqrt,0.25,mean,13,29,25.60849952697754,0.49565038084983826,0.9199819168173599
0.025,sqrt,0.25,zero,14,29,25.603527069091797,0.5328918695449829,0.720614828209765
0.025,sqrt,0.25,mean,14,29,25.603527069091797,0.48978814482688904,0.9362567811934901
0.025,sqrt,0.25,zero,15,29,25.540687561035156,0.5464016199111938,0.7468354430379747
0.025,sqrt,0.25,mean,15,29,25.540687561035156,0.49423277378082275,0.9371609403254972
0.025,sqrt,0.25,zero,16,29,25.602622985839844,0.5445906519889832,0.7527124773960217
0.025,sqrt,0.25,mean,16,29,25.602622985839844,0.4894876480102539,0.930379746835443
0.025,sqrt,0.25,zero,17,29,25.503164291381836,0.5350046157836914,0.7305605786618445
0.025,sqrt,0.25,mean,17,29,25.503164291381836,0.4841013252735138,0.9240506329113924
0.025,sqrt,0.25,zero,18,29,25.39556884765625,0.530333936214447,0.7323688969258589
0.025,sqrt,0.25,mean,18,29,25.39556884765625,0.48570021986961365,0.9367088607594937
0.025,sqrt,0.25,zero,19,29,25.505876541137695,0.540655255317688,0.7337251356238698
0.025,sqrt,0.25,mean,19,29,25.505876541137695,0.4939175546169281,0.930379746835443
0.025,sqrt,0.25,zero,20,29,25.539331436157227,0.5350656509399414,0.7400542495479204
0.025,sqrt,0.25,mean,20,29,25.539331436157227,0.49178487062454224,0.933996383363472
0.025,sqrt,0.25,zero,21,29,25.546112060546875,0.537969708442688,0.7269439421338155
0.025,sqrt,0.25,mean,21,29,25.546112060546875,0.48221707344055176,0.9330922242314648
0.025,sqrt,0.25,zero,22,29,25.4344482421875,0.5376563668251038,0.7323688969258589
0.025,sqrt,0.25,mean,22,29,25.4344482421875,0.4899744391441345,0.9344484629294756
0.025,sqrt,0.25,zero,23,29,25.415912628173828,0.5407310128211975,0.7386980108499096
0.025,sqrt,0.25,mean,23,29,25.415912628173828,0.490221232175827,0.9294755877034359
0.025,sqrt,0.25,zero,24,29,25.49728775024414,0.5284760594367981,0.7219710669077758
0.025,sqrt,0.25,mean,24,29,25.49728775024414,0.4874066710472107,0.9335443037974683
0.025,sqrt,0.25,zero,25,29,25.393760681152344,0.5423831343650818,0.7409584086799277
0.025,sqrt,0.25,mean,25,29,25.393760681152344,0.49575862288475037,0.9308318264014467
0.025,sqrt,0.25,zero,26,29,25.505876541137695,0.5433518290519714,0.7414104882459313
0.025,sqrt,0.25,mean,26,29,25.505876541137695,0.4917134642601013,0.9321880650994575
0.025,sqrt,0.25,zero,27,29,25.464736938476562,0.5381489396095276,0.7296564195298373
0.025,sqrt,0.25,mean,27,29,25.464736938476562,0.4912478029727936,0.9344484629294756
0.025,sqrt,0.25,zero,28,29,25.623416900634766,0.5382692813873291,0.7377938517179023
0.025,sqrt,0.25,mean,28,29,25.623416900634766,0.4883599579334259,0.9326401446654611
0.025,sqrt,0.25,zero,29,29,25.54430389404297,0.5426660180091858,0.7414104882459313
0.025,sqrt,0.25,mean,29,29,25.54430389404297,0.49658942222595215,0.9272151898734177
0.025,sqrt,0.25,zero,30,29,25.53481101989746,0.5421736240386963,0.7463833634719711
0.025,sqrt,0.25,mean,30,29,25.53481101989746,0.48793986439704895,0.9222423146473779
0.025,sqrt,0.25,zero,31,29,25.526220321655273,0.5430616736412048,0.7436708860759493
0.025,sqrt,0.25,mean,31,29,25.526220321655273,0.4917132258415222,0.9254068716094033
0.025,sqrt,0.25,zero,32,29,25.500904083251953,0.5376517176628113,0.7350813743218807
0.025,sqrt,0.25,mean,32,29,25.500904083251953,0.48266541957855225,0.9312839059674503
0.025,sqrt,0.25,zero,33,29,25.430831909179688,0.5358758568763733,0.7341772151898734
0.025,sqrt,0.25,mean,33,29,25.430831909179688,0.483755499124527,0.924502712477396
0.025,sqrt,0.25,zero,34,29,25.572784423828125,0.5361013412475586,0.7301084990958409
0.025,sqrt,0.25,mean,34,29,25.572784423828125,0.48287278413772583,0.9308318264014467
0.025,sqrt,0.25,zero,35,29,25.3887882232666,0.5348349213600159,0.7305605786618445
0.025,sqrt,0.25,mean,35,29,25.3887882232666,0.48895490169525146,0.9267631103074141
0.025,sqrt,0.25,zero,36,29,25.43173599243164,0.5408810973167419,0.7319168173598554
0.025,sqrt,0.25,mean,36,29,25.43173599243164,0.4860515296459198,0.9308318264014467
0.025,sqrt,0.25,zero,37,29,25.415912628173828,0.5390709638595581,0.734629294755877
0.025,sqrt,0.25,mean,37,29,25.415912628173828,0.49127036333084106,0.9299276672694394
0.025,sqrt,0.25,zero,38,29,25.559223175048828,0.5507161021232605,0.7459312839059674
0.025,sqrt,0.25,mean,38,29,25.559223175048828,0.49941790103912354,0.9353526220614828
0.025,sqrt,0.25,zero,39,29,25.417720794677734,0.536676824092865,0.744122965641953
0.025,sqrt,0.25,mean,39,29,25.417720794677734,0.48913294076919556,0.9290235081374322
0.025,sqrt,0.25,zero,40,29,25.52396011352539,0.5487250089645386,0.7409584086799277
0.025,sqrt,0.25,mean,40,29,25.52396011352539,0.5034205317497253,0.9385171790235082
0.025,sqrt,0.25,zero,41,29,25.5334529876709,0.5278788208961487,0.7301084990958409
0.025,sqrt,0.25,mean,41,29,25.5334529876709,0.47925010323524475,0.9344484629294756
0.025,sqrt,0.25,zero,42,29,25.645116806030273,0.5431444644927979,0.7368896925858951
0.025,sqrt,0.25,mean,42,29,25.645116806030273,0.49037718772888184,0.9344484629294756
0.025,sqrt,0.25,zero,43,29,25.462024688720703,0.5417948365211487,0.75
0.025,sqrt,0.25,mean,43,29,25.462024688720703,0.48863619565963745,0.9285714285714286
0.025,sqrt,0.25,zero,44,29,25.531192779541016,0.5332027673721313,0.722875226039783
0.025,sqrt,0.25,mean,44,29,25.531192779541016,0.48787298798561096,0.9299276672694394
0.025,sqrt,0.25,zero,45,29,25.50406837463379,0.5323113203048706,0.7323688969258589
0.025,sqrt,0.25,mean,45,29,25.50406837463379,0.4828675091266632,0.9312839059674503
0.025,sqrt,0.25,zero,46,29,25.48779296875,0.5300877094268799,0.7246835443037974
0.025,sqrt,0.25,mean,46,29,25.48779296875,0.4906969368457794,0.9421338155515371
0.025,sqrt,0.25,zero,47,29,25.509944915771484,0.5477509498596191,0.7522603978300181
0.025,sqrt,0.25,mean,47,29,25.509944915771484,0.5024278163909912,0.9407775768535263
0.025,sqrt,0.25,zero,48,29,25.491411209106445,0.5445978045463562,0.7368896925858951
0.025,sqrt,0.25,mean,48,29,25.491411209106445,0.4960211217403412,0.9308318264014467
0.025,sqrt,0.25,zero,49,29,25.49321937561035,0.5387061238288879,0.7459312839059674
0.025,sqrt,0.25,mean,49,29,25.49321937561035,0.490462064743042,0.9208860759493671
0.025,sqrt,0.25,zero,50,29,25.468807220458984,0.5352458953857422,0.7310126582278481
0.025,sqrt,0.25,mean,50,29,25.468807220458984,0.4824804961681366,0.924502712477396
0.025,sqrt,0.25,zero,51,29,25.46518898010254,0.5356910228729248,0.7255877034358047
0.025,sqrt,0.25,mean,51,29,25.46518898010254,0.484395295381546,0.9254068716094033
0.025,sqrt,0.25,zero,52,29,25.475135803222656,0.538170576095581,0.7305605786618445
0.025,sqrt,0.25,mean,52,29,25.475135803222656,0.49009791016578674,0.9299276672694394
0.025,sqrt,0.25,zero,53,29,25.47468376159668,0.5382936000823975,0.7301084990958409
0.025,sqrt,0.25,mean,53,29,25.47468376159668,0.485670804977417,0.9181735985533453
0.025,sqrt,0.25,zero,54,29,25.467451095581055,0.53570157289505,0.7255877034358047
0.025,sqrt,0.25,mean,54,29,25.467451095581055,0.494823157787323,0.9294755877034359
0.025,sqrt,0.25,zero,55,29,25.53481101989746,0.5370357632637024,0.7377938517179023
0.025,sqrt,0.25,mean,55,29,25.53481101989746,0.49224910140037537,0.9294755877034359
0.025,sqrt,0.25,zero,56,29,25.5456600189209,0.5430841445922852,0.7355334538878843
0.025,sqrt,0.25,mean,56,29,25.5456600189209,0.4882774353027344,0.9267631103074141
0.025,sqrt,0.25,zero,57,29,25.59629249572754,0.5421534180641174,0.7396021699819169
0.025,sqrt,0.25,mean,57,29,25.59629249572754,0.49065741896629333,0.9294755877034359
0.025,sqrt,0.25,zero,58,29,25.52531623840332,0.5338671803474426,0.7219710669077758
0.025,sqrt,0.25,mean,58,29,25.52531623840332,0.48551854491233826,0.9240506329113924
0.025,sqrt,0.25,zero,59,29,25.535715103149414,0.5447618961334229,0.7463833634719711
0.025,sqrt,0.25,mean,59,29,25.535715103149414,0.496656596660614,0.9367088607594937
